timestamp,velocity_front_left_wheel_joint,position_front_left_wheel_joint,velocity_front_right_wheel_joint,position_front_right_wheel_joint,velocity_rear_left_wheel_joint,position_rear_left_wheel_joint,velocity_rear_right_wheel_joint,position_rear_right_wheel_joint
1764241720.3339722,-3.13271669646423,14.845611723146448,3.13271669646423,26.59843218534131,-3.13271669646423,14.260734550829294,2.923868916699947,26.539797094582816
1764241720.3816428,-3.3427868137834813,14.71192692937667,3.3427868137834813,26.732116979111087,-3.5517109896449486,14.118694457448905,3.1338626379220136,26.665126588741984
1764241720.4137964,-3.3416170144242154,14.578242135606892,3.3416170144242154,26.865801772880864,-3.5504680778257294,13.976654364068516,3.3416170144242154,26.79881138251176
1764241720.453849,-3.7603323043192325,14.427846742615891,3.7603323043192325,27.016197165871866,-3.7603323043192325,13.826258971077515,3.7603323043192325,26.949206775502763
1764241720.4940097,-3.9691604603838986,14.26909605001428,4.1780636425093665,27.18330315808409,-4.386966824634835,13.65079767925468,3.7602572782584303,27.099602168493764
1764241720.5340464,-4.17809080278981,14.101990057802057,4.386995342929301,27.358764449906925,-4.386995342929301,13.475336387431845,4.386995342929301,27.2750634603166
1764241720.581048,-4.594587415507286,13.918173466368613,4.594587415507286,27.54258104134037,-4.594587415507286,13.2915197959984,4.385742532984228,27.450524752139433
1764241720.6140354,-4.803356538723304,13.726001575324556,4.803356538723304,27.734752932384428,-4.803356538723304,13.099347904954344,5.012198127363447,27.6510519427941
1764241720.6540155,-5.43258959921315,13.508763785448666,5.43258959921315,27.95199072226032,-5.014698091581369,12.898820714299676,5.014698091581369,27.85157913344877
1764241720.6941383,-5.640534983289556,13.283170695962164,5.431626280204757,28.169228512136208,-5.431626280204757,12.681582924423786,5.640534983289556,28.07717222293527
1764241720.7342954,-5.846179062666055,13.049222306865053,5.637386953285125,28.39482160162271,-5.428594843904194,12.464345134547896,6.054971172046986,28.319475911642993
1764241720.7842202,-5.850635464090812,12.815273917767941,5.223781664366796,28.603704091887987,-5.850635464090812,12.230396745450784,5.4327329309414685,28.536713701518885
1764241720.8127358,-5.836989927202474,12.58132552867083,5.836989927202474,28.8376524809851,-5.836989927202474,11.996448356353673,5.836989927202474,28.770662090615996
1764241720.8541117,-5.861733032793414,12.347377139573718,5.443037816165314,29.05489027086099,-5.443037816165314,11.779210566477783,5.861733032793414,29.004610479713108
1764241720.8930006,-5.428934005464975,12.130139349697828,5.011323697352284,29.25541746151566,-5.22012885140863,11.570328076212505,5.6377391595213195,29.23020356919961
1764241720.9346511,-5.222306399456144,11.92125685943255,5.222306399456144,29.464299951780937,-4.804521887499653,11.378156185168448,5.640090911412636,29.45579665868611
1764241720.97457,-4.802678653328275,11.729084968388493,4.385054422604077,29.639761243603772,-4.802678653328275,11.185984294124392,4.176242307241978,29.622902650898336
1764241721.0128531,-4.385726199095461,11.553623676565659,4.385726199095461,29.815222535426606,-4.594570303814293,11.002167702690947,4.594570303814293,29.80671924233178
1764241721.0528219,-3.9720790359365092,11.394872983964047,3.9720790359365092,29.973973228028218,-4.181135827301588,10.835061710478724,3.9720790359365092,29.96546993493339
1764241721.0928032,-3.7591486894829003,11.244477590973046,3.9679902833430614,30.13272392062983,-3.7591486894829003,10.684666317487723,3.9679902833430614,30.124220627535003
1764241721.134435,-3.3422961503663924,11.110792797203269,3.5511896597642916,30.27476401401022,-3.5511896597642916,10.542626224107334,3.7600831691621917,30.274616020526004
